time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-11-09 05:19:47.757 UTC, ,125,3158477,824,12624, , ,3, ,3, , , , , , , , , ,3,3, , , , ,1,5, , , , , , , , , , , , , , , , ,1075,1,467,467,1, ,2,4, ,49,49, , , , , ,1,10, , , , , , , , , , , , , , , , , , , , , , , , ,1478668787454,3145728, , , , ,1,3,1,3,3,3, , ,3,4, , , , , , , ,38,1, , ,12288,3,1085,3, , , , , , , , ,24062480,2, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:19:47.763 UTC, ,125,3163941,1184,18088, , ,4, ,6, , , , , , , , , ,4,4, , , , ,2,6, , , , , , , , , , , , , , , , ,1075,1,467,467, , , , , ,49,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478668787454,3145728, , , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24062480,2, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , 
2016-11-09 05:19:53.387 UTC, ,125,3159293,1056,13224,216, ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,21,9, , , , , , , , , , , , , ,2252,2, ,1390, , , , , ,40,40, , , , , ,1,39, , , , , , , , , , , , , , , , , , , , , , , , ,1478668793341,3145728, , , ,17,0, , , ,3, , , ,3, , , , ,17,1,2048,1, , , , ,120832,29, , , , , , , , , , ,32349680,2, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:19:53.408 UTC, ,125,3167317,1288,21464, , ,5, ,23,1,0.04, , , , , , , ,5,5, , , ,3,2,8, ,3,2, , , , , , , , , , , , , ,2252,2, ,1390, , , , , ,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478668793341,3145728, , , ,4,0, , , , , , , ,3, , , , ,4,1, , , , , , ,8192,4, , , , , , , , , , ,32349680,2, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:19:58.958 UTC, ,125,3167229,1288,21072,304, ,5, ,33,5,0.15, , , , , , , ,5,5, ,2, ,3,3,7, ,30,12, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478668798903,3145728, , , ,24,0, , , ,3, , , ,3, , , , ,24,1,2048,1, , , , ,135168,36, , , , , , , , ,1,7,12148648,2, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:19:59.030 UTC, ,125,3166925,1288,21072, , ,5, ,5, , , , , , , , , ,5,5, , , ,3,2,8, ,4,4, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478668798903,3145728, , , ,4,0, , , , , , , ,3, , , , ,4,1, , , , , , ,8192,4, , , , , , , , , , ,13398472,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:20:02.534 UTC, ,125,3160429,1288,14496,80, ,3, ,28,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,26,10, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478668802506,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , ,1,7,20490088,2, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:21:02.544 UTC, ,125,3167149,1288,21072,224, ,5, ,9,2,0.22, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478668802506,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,20490088,1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:22:02.551 UTC, ,125,3167149,1288,21072,224, ,5, , , , , , , , , , , ,5,5, , , ,3,2,8, , , , , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478668802506,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20830944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:23:02.561 UTC, ,125,3167197,1288,21072,272, ,5, ,10, , , , , , , , , ,5,5, , , ,3,2,8, ,8, , , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478668802506,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20830944,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:23:50.679 UTC, ,125,3160349,1288,14496, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,26,10, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478669030369,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , , , ,24872528,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:23:50.739 UTC, ,125,3166925,1288,21072, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478669030369,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26237504,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:51:37.926 UTC, ,125,3160349,1288,14496, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,26,10, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478670697586,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , , , ,24302664,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:51:37.986 UTC, ,125,3166925,1288,21072, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478670697586,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26348624,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:51:47.941 UTC, ,125,3160429,1288,14496,80, ,3, ,28,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,26,10, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478670707912,3145728, , , ,19,0, , , ,3, , , ,3, , , , ,19,1,2048,1, , , , ,120832,29, , , , , , , , , , ,33952680,1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:52:03.051 UTC, ,125,3160349,1288,14496, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,26,10, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478670722740,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , , , ,24398960,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:52:03.114 UTC, ,125,3166925,1288,21072, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478670722740,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26444256,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:54:09.338 UTC, ,125,3160349,1288,14496, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,26,10, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478670849027,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , , , ,24310744,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:54:09.399 UTC, ,125,3166925,1288,21072, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478670849027,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26355672,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:54:20.863 UTC, ,125,3160429,1288,14496,80, ,3, ,28,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,27,11, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478670860828,3145728, , , ,19,0, , , ,3, , , ,3, , , , ,19,1,2048,1, , , , ,122880,30, , , , , , , , , , ,33967456,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:54:34.290 UTC, ,125,3160349,1288,14496, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,26,10, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478670873980,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , , , ,24316608,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:54:34.349 UTC, ,125,3166925,1288,21072, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478670873980,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26361528,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:55:30.510 UTC, ,125,3160349,1288,14496, , ,3, ,28,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,26,10, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , ,1,65, , , , , , , , , , , , , , , , , , , , , , , , ,1478670930191,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , , , ,24673080,1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:55:30.576 UTC, ,125,3166925,1288,21072, , ,5, ,14,2,0.14, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,5972,3, ,4192, , , , , ,38,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478670930191,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26717880,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,9, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:55:34.990 UTC, ,125,3167381,1288,21224,304, ,5, ,30,5,0.17, , , , , , , ,5,5, ,2, ,3,3,7, ,29,13, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , ,1,76, , , , , , , , , , , , , , , , , , , , , , , , ,1478670934944,3145728, , , ,25,0, , , ,3, , , ,3, , , , ,25,1,2048,1, , , , ,137216,37, , , , , , , , ,1,8,12921936,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:55:34.996 UTC, ,125,3167077,1288,21224, , ,5, ,4, , , , , , , , , ,5,5, , , ,3,2,8, ,4,4, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478670934944,3145728, , , ,4,0, , , , , , , ,3, , , , ,4,1, , , , , , ,8192,4, , , , , , , , , , ,13262816,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:55:42.557 UTC, ,125,3160373,1288,14520, , ,3, ,23,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,25,11, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , ,1,76, , , , , , , , , , , , , , , , , , , , , , , , ,1478670942247,3145728, , , ,19,0, , , ,2, , , ,3, , , , ,19, ,2048,1, , , , ,122880,30, , , , , , , , , , ,24390648,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:55:42.617 UTC, ,125,3167077,1288,21224, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478670942247,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26435960,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:57:42.522 UTC, ,125,3160565,1288,14520,192, ,4, ,27,3,0.12, , , , , , , ,3,4, ,2, ,3,2,5, ,29,13, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , ,1,76, , , , , , , , , , , , , , , , , , , , , , , , ,1478671062476,3145728, , , ,20,0, , , ,3, , , ,3, , , , ,20,1,2048,1, , , , ,126976,32, , , , , , , , , , ,34047816,1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:57:42.534 UTC, ,125,3167077,1288,21224, , ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,3,2,8, ,4,4, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478671062476,3145728, , , ,9,0, , , , , , , ,3, , , , ,9,1, , , , , , ,18432,9, , , , , , , , ,1,8,10880080,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:58:12.518 UTC, ,125,3160373,1288,14520, , ,3, ,23,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,25,11, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , ,1,76, , , , , , , , , , , , , , , , , , , , , , , , ,1478671092478,3145728, , , ,19,0, , , ,2, , , ,3, , , , ,19, ,2048,1, , , , ,122880,30, , , , , , , , ,1,8,17397224,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 05:58:12.528 UTC, ,125,3167077,1288,21224, , ,5, ,10,2,0.20, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478671092478,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,17397224,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 06:01:23.152 UTC, ,125,3160453,1288,14520,80, ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,25,11, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , ,1,76, , , , , , , , , , , , , , , , , , , , , , , , ,1478671283122,3145728, , , ,20,0, , , ,3, , , ,3, , , , ,20,1,2048,1, , , , ,122880,30, , , , , , , , ,1,8,23563096,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 06:01:23.158 UTC, ,125,3167077,1288,21224, , ,5, ,9,2,0.22, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478671283122,3145728, , , ,9,0, , , , , , , ,3, , , , ,9,1, , , , , , ,22528,11, , , , , , , , , , ,24203760,2, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 06:01:30.433 UTC, ,125,3160373,1288,14520, , ,3, ,23,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,25,11, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , ,1,76, , , , , , , , , , , , , , , , , , , , , , , , ,1478671290094,3145728, , , ,19,0, , , ,2, , , ,3, , , , ,19, ,2048,1, , , , ,122880,30, , , , , , , , , , ,24667400,2, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 06:01:30.499 UTC, ,125,3167077,1288,21224, , ,5, ,10,2,0.20, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478671290094,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26712408,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 08:27:59.981 UTC, ,125,3160373,1288,14520, , ,3, ,23,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,25,11, , , , , , , , , , , , , ,8028,4, ,6253, , , , , ,32,32, , , , , ,1,76, , , , , , , , , , , , , , , , , , , , , , , , ,1478680079640,3145728, , , ,19,0, , , ,2, , , ,3, , , , ,19, ,2048,1, , , , ,122880,30, , , , , , , , , , ,24347808,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
