time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-11-09 13:12:36.944 UTC, ,125,3160613,1288,14760, , ,3,1,23,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,45,21, , , , , , , , , , , , , ,19377,14, ,18417, , , , , ,17,17, , , , , ,3,176, , , , , , , , , , , , , , , , , , , , , , , , ,1478697156587,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,178176,45, , , , , , , , , , ,24899016,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:36.948 UTC, ,125,3166757,1288,20904, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,3,3,7, ,4,2, , , , , , , , , , , , , ,19377,14, ,18417, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697156587,3145728, , , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,14336,7, , , , , , , , , , ,24899016,1, , , , , , ,7, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:42.349 UTC, ,125,3160805,1288,14760,192, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,5, ,47,22, , , , , , , , , , , , , ,19377,14, ,18417, , , , , ,17,17, , , , , ,3,176, , , , , , , , , , , , , , , , , , , , , , , , ,1478697162311,3145728, , , ,31,0, , , ,3, , , ,3, , , , ,31,1,2048,1, , , , ,182272,47, , , , , , , , , , ,33186176,1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:42.353 UTC, ,125,3166757,1288,20904, , ,5, ,4,2,0.50, , , , , , , ,5,5, , , ,3,3,7, ,2,1, , , , , , , , , , , , , ,19377,14, ,18417, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697162311,3145728, , , ,5,0, , , , , , , ,3, , , , ,5,1, , , , , , ,10240,5, , , , , , , , , , ,33186176,1, , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:48.674 UTC, ,125,3163933,1288,17856,224, ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,3,2,6, ,49,23, , , , , , , , , , , , , ,19377,14, ,18417, , , , , ,17,17, , , , , ,3,176, , , , , , , , , , , , , , , , , , , , , , , , ,1478697168629,3145728, , , ,34,0, , , ,3, , , ,3, , , , ,34,1,2048,1, , , , ,188416,50, , , , , , , , ,1,6,12003600,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:48.735 UTC, ,125,3166757,1288,20904, , ,5, ,11,1,0.09, , , , , , , ,5,5, , , ,3,2,8, ,4,4, , , , , , , , , , , , , ,19377,14, ,18417, , , , , ,17,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697168629,3145728, , , ,6,0, , , , , , , ,3, , , , ,6,1, , , , , , ,12288,6, , , , , , , , , , ,13880312,1, , , , , , ,9, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,8, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:51.964 UTC, ,125,3160637,1288,14784,80, ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,47,22, , , , , , , , , , , , , ,20769,15, ,19656, , , , , ,16,16, , , , , ,3,185, , , , , , , , , , , , , , , , , , , , , , , , ,1478697171935,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,178176,45, , , , , , , , ,1,6,20982336,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:51.970 UTC, ,125,3166909,1288,21056, , ,5, ,14,2,0.14, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,20769,15, ,19656, , , , , ,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697171935,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,20982336,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,9, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:54.906 UTC, ,125,3165581,1288,19504,224, ,5,1,36,4,0.11, , , , , , , ,4,5, ,2,1,3,2,7, ,57,29, , , , , , , , , , , , , ,22204,16, ,21048, , , , , ,16,16, , , , , ,3,196, , , , , , , , , , , , , , , , , , , , , , , , ,1478697174866,3145728, , , ,41,0, , , ,3, , , ,3, , , , ,42,1,2048,1, , , , ,204800,58, , , , , , , , ,1,6,28783272,1, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:54.910 UTC, ,125,3167061,1288,21208, , ,5, ,2,1,0.50, , , , , , , ,5,5, , , ,3,2,8, , , , , , , , , , , , , , , , ,22204,16, ,21048, , , , , ,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697174866,3145728, , , ,1,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28783272,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:57.097 UTC, ,125,3160765,1288,14832,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,5, ,53,24, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , ,3,205, , , , , , , , , , , , , , , , , , , , , , , , ,1478697177075,3145728, , , ,34,0, , , ,3, , , ,3, , , , ,34,1,2048,1, , , , ,184320,48, , , , , , , , ,1,6,35880304,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:12:57.106 UTC, ,125,3167213,1288,21360, , ,5, ,10,2,0.20, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697177075,3145728, , , ,9,0, , , , , , , ,3, , , , ,9,1, , , , , , ,22528,11, , , , , , , , , , ,35880304,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:13.005 UTC, ,125,3160821,1288,14832,136, ,3,1,27,3,0.12, , , , , , , ,3,3, ,2,1,2,1,5, ,54,25, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , ,3,205, , , , , , , , , , , , , , , , , , , , , , , , ,1478697192974,3145728, , , ,34,0, , , ,3, , , ,3, , , , ,34,1,2048,1, , , , ,188416,50, , , , , , , , ,2,10,11200592,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:13.008 UTC, ,125,3167213,1288,21360, , ,5, ,8,2,0.25, , , , , , , ,5,5, , , ,3,2,8, ,7,5, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697192974,3145728, , , ,9,0, , , , , , , ,3, , , , ,9,1, , , , , , ,18432,9, , , , , , , , , , ,11200592,1, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:14.339 UTC, ,125,3162133,1288,16056,224, ,4,1,29,3,0.10, , , , , , , ,3,4, ,2,1,3,2,5, ,57,26, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , ,3,205, , , , , , , , , , , , , , , , , , , , , , , , ,1478697194305,3145728, , , ,36,0, , , ,3, , , ,3, , , , ,36,1,2048,1, , , , ,192512,52, , , , , , , , ,2,10,18244512,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:14.343 UTC, ,125,3167213,1288,21360, , ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,3,2,8, ,4,4, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697194305,3145728, , , ,7,0, , , , , , , ,3, , , , ,7,1, , , , , , ,14336,7, , , , , , , , , , ,18244512,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:15.687 UTC, ,125,3160685,1288,14832, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,5, ,53,24, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , ,3,205, , , , , , , , , , , , , , , , , , , , , , , , ,1478697195662,3145728, , , ,33,0, , , ,2, , , ,3, , , , ,33, ,2048,1, , , , ,184320,48, , , , , , , , ,2,10,25287640,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:15.690 UTC, ,125,3167213,1288,21360, , ,5, ,10,2,0.20, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697195662,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,25287640,1, , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:23.274 UTC, ,125,3160685,1288,14832, , ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,5, ,53,24, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , ,3,205, , , , , , , , , , , , , , , , , , , , , , , , ,1478697202901,3145728, , , ,33,0, , , ,2, , , ,3, , , , ,33, ,2048,1, , , , ,184320,48, , , , , , , , , , ,24916744,1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:23.341 UTC, ,125,3167213,1288,21360, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697202901,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26961712,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,3, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:26.743 UTC, ,125,3160765,1288,14832,80, ,3,1,26,3,0.12, , , , , , , ,3,3, ,2,1,2,1,5, ,53,24, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , ,3,205, , , , , , , , , , , , , , , , , , , , , , , , ,1478697206705,3145728, , , ,34,0, , , ,3, , , ,3, , , , ,34,1,2048,1, , , , ,184320,48, , , , , , , , , , ,34078720,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:26.752 UTC, ,125,3167213,1288,21360, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,23657,17, ,22483, , , , , ,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697206705,3145728, , , ,9,0, , , , , , , ,3, , , , ,9,1, , , , , , ,22528,11, , , , , , , , ,1,8,11553208,1, , , , , , ,16, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,3, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:29.826 UTC, ,125,3160789,1288,14856,80, ,3,1,24,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,53,25, , , , , , , , , , , , , ,25126,18, ,23936, , , , , ,15,15, , , , , ,4,216, , , , , , , , , , , , , , , , , , , , , , , , ,1478697209791,3145728, , , ,34,0, , , ,2, , , ,3, , , , ,35, ,2048,1, , , , ,202752,51, , , , , , , , ,1,8,18344928,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:29.833 UTC, ,125,3167109,1288,21256, , ,5, ,10,2,0.20, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,25126,18, ,23936, , , , , ,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697209791,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,9,1, , , , , , ,22528,11, , , , , , , , , , ,18344928,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:35.986 UTC, ,125,3160709,1288,14856, , ,3,1,23,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,53,25, , , , , , , , , , , , , ,25126,18, ,23936, , , , , ,15,15, , , , , ,4,216, , , , , , , , , , , , , , , , , , , , , , , , ,1478697215625,3145728, , , ,34,0, , , ,2, , , ,3, , , , ,34, ,2048,1, , , , ,202752,51, , , , , , , , , , ,24909752,2, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:36.053 UTC, ,125,3167109,1288,21256, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,25126,18, ,23936, , , , , ,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697215625,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,26956928,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:40.476 UTC, ,125,3160933,1288,14856,224, ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,57,27, , , , , , , , , , , , , ,25126,18, ,23936, , , , , ,15,15, , , , , ,4,216, , , , , , , , , , , , , , , , , , , , , , , , ,1478697220433,3145728, , , ,36,0, , , ,3, , , ,3, , , , ,36,1,2048,1, , , , ,208896,54, , , , , , , , ,1,7,11825392,2, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:40.484 UTC, ,125,3167109,1288,21256, , ,5, ,8,2,0.25, , , , , , , ,5,5, , , ,3,2,8, ,4,4, , , , , , , , , , , , , ,25126,18, ,23936, , , , , ,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697220433,3145728, , , ,8,0, , , , , , , ,3, , , , ,8,1, , , , , , ,16384,8, , , , , , , , , , ,12166200,2, , , , , , ,10, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,2, , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:43.505 UTC, ,125,3167005,1288,21152, , ,5,1,35,5,0.14, , , , , , , ,5,5, ,2,1,3,2,8, ,63,32, , , , , , , , , , , , , ,26383,19, ,25405, , , , , ,15,15, , , , , ,4,225, , , , , , , , , , , , , , , , , , , , , , , , ,1478697223460,3145728, , , ,45,0, , , ,3, , , ,3, , , , ,45,1,2048,1, , , , ,227328,63, , , , , , , , ,1,7,18734832,2, , , , , , ,30, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:43.513 UTC, ,125,3167005,1288,21152, , ,5, , , , , , , , , , , ,5,5, , , ,3,2,8, , , , , , , , , , , , , , , , ,26383,19, ,25405, , , , , ,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697223460,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18734832,2, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:45.389 UTC, ,125,3166901,1288,21048, , ,5, ,30,5,0.17, , , , , , , ,5,5, ,2, ,3,3,7, ,61,29, , , , , , , , , , , , , ,27851,20, ,26662, , , , , ,14,14, , , , , ,4,236, , , , , , , , , , , , , , , , , , , , , , , , ,1478697225355,3145728, , , ,41,0, , , ,3, , , ,3, , , , ,41,1,2048,1, , , , ,219136,59, , , , , , , , ,1,7,25536128,2, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:45.391 UTC, ,125,3166901,1288,21048, , ,5, , , , , , , , , , , ,5,5, , , ,3,3,7, , , , , , , , , , , , , , , , ,27851,20, ,26662, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697225355,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25536128,2, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:52.963 UTC, ,125,3160757,1288,14904, , ,3, ,23,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,57,27, , , , , , , , , , , , , ,27851,20, ,26662, , , , , ,14,14, , , , , ,4,236, , , , , , , , , , , , , , , , , , , , , , , , ,1478697232601,3145728, , , ,35,0, , , ,2, , , ,3, , , , ,35, ,2048,1, , , , ,204800,52, , , , , , , , , , ,24919720,2, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:13:52.967 UTC, ,125,3166901,1288,21048, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,3,3,7, ,4,2, , , , , , , , , , , , , ,27851,20, ,26662, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697232601,3145728, , , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,14336,7, , , , , , , , , , ,25601288,2, , , , , , ,7, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:16:55.075 UTC, ,125,3160757,1288,14904, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,57,27, , , , , , , , , , , , , ,27851,20, ,26662, , , , , ,14,14, , , , , ,4,236, , , , , , , , , , , , , , , , , , , , , , , , ,1478697414718,3145728, , , ,35,0, , , ,2, , , ,3, , , , ,35, ,2048,1, , , , ,204800,52, , , , , , , , , , ,25572288,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:16:55.078 UTC, ,125,3166901,1288,21048, , ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,3,3,7, ,4,2, , , , , , , , , , , , , ,27851,20, ,26662, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697414718,3145728, , , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,14336,7, , , , , , , , , , ,25572288,1, , , , , , ,6, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:02.458 UTC, ,125,3160949,1288,14904,192, ,3, ,26,3,0.12, , , , , , , ,3,3, ,2, ,2,1,5, ,59,28, , , , , , , , , , , , , ,27851,20, ,26662, , , , , ,14,14, , , , , ,4,236, , , , , , , , , , , , , , , , , , , , , , , , ,1478697422414,3145728, , , ,36,0, , , ,3, , , ,3, , , , ,36,1,2048,1, , , , ,208896,54, , , , , , , , , , ,33866552,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
